,Name,Pikeman,Halberdier,Archer,Marksman,Griffin,Royal Griffin,Swordsman,Crusader,Monk,Zealot,Cavalier,Champion,Angel,Archangel,Centaur,Centaur Captain,Dwarf,Battle Dwarf,Wood Elf,Grand Elf,Pegasus,Silver Pegasus,Dendroid Guard,Dendroid Soldier,Unicorn,War Unicorn,Green Dragon,Gold Dragon,Gremlin,Master Gremlin,Stone Gargoyle,Obsidian Gargoyle,Stone Golem,Iron Golem,Mage,Arch Mage,Genie,Master Genie,Naga,Naga Queen,Giant,Titan,Imp,Familiar,Gog,Magog,Hell Hound,Cerberus,Demon,Horned Demon,Pit Fiend,Pit Lord,Efreet,Efreet Sultan,Devil,Arch Devil,Skeleton,Skeleton Warrior,Walking Dead,Zombie,Wight,Wraith,Vampire,Vampire Lord,Lich,Power Lich,Black Knight,Dread Knight,Bone Dragon,Ghost Dragon,Troglodyte,Infernal Troglodyte,Harpy,Harpy Hag,Beholder,Evil Eye,Medusa,Medusa Queen,Minotaur,Minotaur King,Manticore,Scorpicore,Red Dragon,Black Dragon,Goblin,Hobgoblin,Wolf Rider,Wolf Raider,Orc,Orc Chieftain,Ogre,Ogre Mage,Roc,Thunderbird,Cyclops,Cyclops King,Behemoth,Ancient Behemoth,Gnoll,Gnoll Marauder,Lizardman,Lizard Warrior,Serpent Fly,Dragon Fly,Basilisk,Greater Basilisk,Gorgon,Mighty Gorgon,Wyvern,Wyvern Monarch,Hydra,Chaos Hydra,Pixie,Sprite,Air Elemental,Storm Elemental,Water Elemental,Ice Elemental,Fire Elemental,Energy Elemental,Earth Elemental,Magma Elemental,Psychic Elemental,Magic Elemental,Firebird,Phoenix,Peasant,Halfling,Rogue,Boar,Mummy,Nomad,Sharpshooter,Troll,Gold Golem,Diamond Golem,Enchanter,Faerie Dragon,Rust Dragon,Crystal Dragon,Azure Dragon
67,Dread Knight,0.04534005037783375,0.055499580184718726,0.045969773299748114,0.053106633081444164,0.12523089840470192,0.13396305625524768,0.21717044500419816,0.27455919395465994,0.20734676742233418,0.286272040302267,0.6790512174643157,0.7851805205709488,2.001679261125105,3.1316540722082284,0.048110831234256926,0.05503778337531486,0.08832913518052057,0.09097397145256088,0.07737195633921075,0.0903022670025189,0.17800167926112512,0.1926112510495382,0.34185558354324097,0.37082283795130144,0.6515533165407221,0.7350545759865659,1.67455919395466,2.6666666666666665,0.02468513853904282,0.022082283795130143,0.07225020990764064,0.07594458438287154,0.1463056255247691,0.16431570109151974,0.21011754827875734,0.23547439126784214,0.33971452560873217,0.367632241813602,0.9204030226700252,1.0879093198992444,1.4437867338371118,3.6209068010075565,0.02413937867338371,0.02577665827036104,0.05671704450041982,0.057304785894206546,0.1198992443324937,0.1563392107472712,0.22099076406381193,0.2367758186397985,0.3773719563392107,0.3756926952141058,0.6660369437447523,0.7734256926952141,2.0343828715365238,2.912300587741394,0.03904282115869018,0.040806045340050376,0.07040302267002518,0.08190596137699412,0.10449202350965575,0.10415617128463477,0.2301007556675063,0.291183879093199,0.23471872376154493,0.27741393786733837,0.85424013434089,1.0,1.2538860103626943,1.593106489805611,0.03170338527673294,0.035709730901670705,0.060847919712355286,0.086883510385865,0.12679723763160874,0.13042860189068164,0.18976655410365584,0.21325350186643013,0.3949671254907526,0.4321961879324997,0.5412118667786174,0.6454364515211828,1.7164969152703244,2.7120067170445004,0.027987685418415897,0.028474427773518784,0.061710813633342826,0.0774247682977993,0.0668244466100515,0.07533193132238927,0.23986622844951855,0.2893433799784715,0.38975332068311197,0.44090093681482956,0.44177687824964235,0.4593785814338469,1.5390605986858117,2.526315789473684,0.041221935958778065,0.042273367778299674,0.05390604945666125,0.06716899892357374,0.09939431588756018,0.11618935233513367,0.22070289072807964,0.24469652832516536,0.43957129451276733,0.46657286797077113,0.49824690902380514,0.6033386327503975,1.6089350568204006,2.032626203776689,0.020755500207555,0.03010044041697031,0.12996020881247033,0.10496760259179265,0.14899957428693061,0.11817022732220045,0.17424242424242425,0.17937562018166553,0.1961716799429319,0.23850085178875638,0.4379198152812762,0.7996820349761526,1.3395987390625461,1.6476673776078057,0.009505101070908054,0.02518891687657431,0.06127172877048064,0.06907393292682927,0.13534513008170834,0.12594458438287154,0.18535534362029085,0.2914472747972108,0.29634019854793303,0.38277275645774683,0.4617968094038623,2.0679093837461053,5.998366124310708,8.807737948637575,14.391450370532619
68,Bone Dragon,0.03902007083825266,0.04471664698937426,0.037632821723730815,0.04409681227863046,0.10360094451003542,0.11030106257378984,0.17564935064935064,0.21475796930342386,0.16461038961038962,0.22376033057851238,0.5528335301062574,0.6333530106257379,1.6064049586776858,2.472933884297521,0.03772136953955136,0.04327036599763873,0.07266824085005903,0.073642266824085,0.0634297520661157,0.07476387249114522,0.142827626918536,0.15826446280991735,0.2745572609208973,0.2999409681227863,0.5113931523022432,0.5842089728453365,1.3494982290436837,2.121103896103896,0.0198642266824085,0.018506493506493506,0.058293978748524204,0.061599763872491144,0.11691263282172373,0.13034238488783945,0.16561393152302242,0.18562573789846518,0.2625147579693034,0.29061393152302245,0.6982290436835892,0.8251475796930342,1.1745572609208972,3.0853600944510036,0.019539551357733175,0.02051357733175915,0.047343565525383706,0.04825855962219599,0.10289256198347108,0.13158205430932704,0.1739964580873672,0.1868063754427391,0.29489374262101536,0.2946280991735537,0.5175619834710744,0.6136068476977568,1.6526564344746162,2.336275088547816,0.029663518299881935,0.031080283353010624,0.0545159386068477,0.06322314049586777,0.08007674144037781,0.07987012987012987,0.17361275088547815,0.23110979929161748,0.18338252656434476,0.21694214876033058,0.6766528925619835,0.7975206611570248,1.0,1.3007229316123314,0.02604051727942799,0.0296045675618524,0.053475935828877004,0.07204916295825387,0.10295694806189673,0.10600808781051416,0.15165737753006747,0.17030696576151122,0.31801043531248807,0.344294003868472,0.4348681621408894,0.5105056865642871,1.396536873682022,2.1676235925732605,0.022487912746898542,0.02314883513874462,0.0493115351060198,0.05918022272753775,0.0570257506905462,0.06453521202506117,0.19356039456541968,0.24042933810375672,0.30769691703867935,0.3436276642018269,0.35325632010714886,0.3796569143338245,1.209131581966273,2.0177303804507836,0.032353111098272574,0.033400133600534405,0.04457336918069903,0.05812220566318927,0.08439374958792115,0.10074773711137347,0.17995110024449879,0.1996755970691873,0.355445505012181,0.3770954843916217,0.3984651711924439,0.4779296014104905,1.305863708399366,1.7184330996117518,0.016439011268194997,0.025491037887732104,0.11283676703645008,0.09484407322118575,0.1250099214223351,0.10298661174047374,0.13410036148793097,0.13787034320915226,0.16318053701231272,0.1928374655647383,0.3607322713813301,0.5938606847697757,1.081794822992006,1.3252489401557725,0.007040270346381301,0.021337126600284494,0.04834724062600723,0.055335063349107004,0.10446490752921149,0.10971886528431497,0.17266824085005902,0.22811316551570507,0.23418289684243393,0.30280534500273504,0.35714285714285715,1.7479957862410056,4.710673106053855,7.2008054182683505,11.148108872393072
69,Ghost Dragon,0.029471890971039184,0.034561328790459964,0.023147359454855194,0.023147359454855194,0.07847103918228279,0.08109028960817717,0.1338160136286201,0.1690374787052811,0.10070272572402045,0.14972316865417376,0.41439522998296424,0.45834752981260646,1.1489352640545145,1.868824531516184,0.029812606473594547,0.033411413969335606,0.053982112436115844,0.055174616695059624,0.039246166950596253,0.03962947189097104,0.10894378194207836,0.11328790459965929,0.2078151618398637,0.22387137989778536,0.3893739352640545,0.4268952299829642,0.9466780238500851,1.604855195911414,0.015459965928449745,0.011243611584327087,0.04763628620102214,0.04912691652470187,0.09516609880749574,0.10606899488926746,0.11226575809199318,0.12489352640545145,0.20706984667802386,0.20560051107325383,0.5473594548551959,0.6576873935264055,0.9005962521294719,1.5971039182282794,0.015161839863713798,0.015971039182282792,0.029620954003407154,0.03002555366269165,0.07885434412265759,0.10434412265758092,0.13266609880749575,0.14054514480408858,0.22853492333901193,0.2280664395229983,0.381175468483816,0.4330068143100511,1.0896081771720614,1.827576660988075,0.024318568994889267,0.025532367972742758,0.0444633730834753,0.05166098807495741,0.0653747870528109,0.06550255536626917,0.1444633730834753,0.17361584327086882,0.1190587734241908,0.14393100511073254,0.5416098807495741,0.6277044293015333,0.7688032367972742,1.0,0.020513177108685072,0.023080727592460295,0.04036274047282067,0.05300077942322681,0.06980657760787817,0.07207101056517812,0.1024127411750723,0.11429816568281764,0.24862289712669347,0.2656121763784227,0.3309798887462559,0.3683100387084811,1.0012776831345827,1.6326568818331586,0.017623733294169483,0.018079410333078368,0.03851737726289591,0.04737456242707118,0.03564996193623856,0.04008417677121956,0.14919484990854642,0.18317115054378935,0.23643437622303565,0.2479153590962073,0.21785517621145375,0.2276168843460155,0.9378893041466453,1.545245014530514,0.025271898551378673,0.02643559994125422,0.027876722936348148,0.036158820666156735,0.06142476665786885,0.06840895729784618,0.1362862010221465,0.15063608936897402,0.26369589049213354,0.2802082481532968,0.30260916345377925,0.3402671926835829,1.0209138665873725,1.3294629247736036,0.013104286292916538,0.01749636259830193,0.09224231745867233,0.06590634789330223,0.10173104250096887,0.07253569519737345,0.10960383772278172,0.11277203253593109,0.13267931810871664,0.15750056250200895,0.29772204284771403,0.4711612767252886,0.7985879377568583,0.9870469364976796,0.00587452024751312,0.01265032806517449,0.03770212528276594,0.04186879186879187,0.08557573452505467,0.08177099381384656,0.06826058038996044,0.18031026042858903,0.19083969465648856,0.24794446044086124,0.18612521150592218,1.2446286455287447,3.5180206558773426,5.195055598108872,8.342856538209213
70,Troglodyte,1.4661016949152543,1.8135593220338984,2.883050847457627,5.154237288135593,4.1084745762711865,4.247457627118644,6.97457627118644,9.405084745762712,16.028813559322035,18.072881355932203,21.954237288135594,24.247457627118646,58.48474576271187,94.82372881355933,1.5491525423728814,1.7542372881355932,2.6508474576271186,2.876271186440678,5.574576271186441,9.184745762711865,5.816949152542373,5.972881355932204,9.910169491525425,11.31186440677966,20.66271186440678,22.579661016949153,49.28813559322034,78.92033898305085,0.752542372881356,1.6457627118644067,2.269491525423729,2.364406779661017,4.237288135593221,5.038983050847458,13.049152542372882,14.04406779661017,11.049152542372882,11.077966101694916,31.391525423728815,38.80677966101695,47.65593220338983,147.77457627118645,0.8050847457627118,0.8508474576271187,3.5033898305084747,4.0067796610169495,4.198305084745763,5.938983050847457,7.022033898305085,7.459322033898305,12.276271186440677,12.32542372881356,20.43050847457627,23.098305084745764,60.52033898305085,88.18135593220339,1.1423728813559322,1.2932203389830508,1.993220338983051,2.4915254237288136,3.2152542372881356,3.2084745762711866,7.964406779661017,12.60677966101695,17.966101694915253,20.228813559322035,28.077966101694916,31.54237288135593,38.40169491525424,48.74915254237288,1.0,1.2262773722627738,2.112482853223594,2.963885429638854,7.014613778705637,7.267326732673268,10.257936507936508,11.160541586073501,13.42443729903537,14.27807486631016,17.639680729760546,19.098557692307693,51.05320304017373,79.42622950819673,0.9009009009009009,0.9523809523809523,2.050473186119874,2.7770177838577292,4.496487119437939,5.1063829787234045,7.63302752293578,9.781659388646288,12.53968253968254,12.935672514619883,31.029411764705884,32.79545454545455,43.795013850415515,63.19672131147541,1.2669683257918551,1.3931888544891642,2.9508196721311477,4.601769911504425,3.2040050062578223,3.5310344827586206,7.2631578947368425,7.9421579532814235,13.777089783281733,14.685714285714285,15.995260663507109,18.245192307692307,57.06371191135734,72.41758241758242,0.6979695431472082,1.100811123986095,4.517766497461929,7.523219814241486,4.85362095531587,7.661290322580645,5.315870570107858,5.497076023391813,6.214689265536723,7.6923076923076925,22.076719576719576,26.473684210526315,39.50477845351868,47.264416315049225,0.23885350318471338,2.0604395604395602,2.0361990950226243,2.1870286576168927,5.084745762711864,4.296388542963886,13.604651162790697,9.961089494163424,9.244992295839754,12.185534591194969,25.155925155925157,62.756410256410255,169.11708253358924,229.9123319696084,295.4102660172349
71,Infernal Troglodyte,1.2511904761904762,1.5214285714285714,1.6845238095238095,3.75,3.6035714285714286,3.725,5.908333333333333,8.225,10.103571428571428,13.901190476190477,19.25595238095238,21.25,51.25238095238095,82.275,1.338095238095238,1.5083333333333333,2.3452380952380953,2.4571428571428573,4.229761904761904,6.70952380952381,5.086904761904762,5.223809523809524,8.769047619047619,9.677380952380952,18.10595238095238,19.803571428571427,43.18214285714286,68.89047619047619,0.6261904761904762,1.1,1.9928571428571429,2.0630952380952383,3.757142857142857,4.353571428571429,9.5,10.928571428571429,9.666666666666666,9.672619047619047,24.0,34.125,41.63333333333333,117.18571428571428,0.6607142857142857,0.7333333333333333,2.104761904761905,3.0357142857142856,3.691666666666667,5.219047619047619,5.958333333333333,6.53452380952381,10.758333333333333,10.745238095238095,17.892857142857142,20.176190476190477,53.135714285714286,76.75952380952381,0.9452380952380952,1.061904761904762,1.763095238095238,2.151190476190476,2.7071428571428573,2.8,6.997619047619048,11.417857142857143,13.501190476190477,15.253571428571428,24.845238095238095,28.00357142857143,33.77857142857143,43.326190476190476,0.8154761904761905,1.0,1.855421686746988,2.603938730853392,5.161290322580645,5.689922480620155,7.693452380952381,9.459016393442623,11.744022503516174,12.418604651162791,15.47,16.83262711864407,44.56872037914692,69.65654952076677,0.7425742574257426,0.8167539267015707,1.7955801104972375,2.431137724550898,2.5945945945945947,3.5714285714285716,6.449612403100775,8.316831683168317,11.007502679528404,11.390319258496396,23.619402985074625,24.965397923875432,38.37378640776699,56.277372262773724,1.037037037037037,1.1435832274459974,1.8890554722638682,3.1578947368421053,2.8100987925356753,3.1257631257631258,6.112956810631229,6.945525291828794,11.772486772486772,12.97979797979798,14.04786680541103,16.08050847457627,44.58874458874459,63.911637931034484,0.6057268722466961,0.9625126646403243,3.9424141749723147,5.7788347205707495,4.144736842105263,5.891472868217054,4.67479674796748,4.865424430641822,5.314009661835748,6.758620689655173,19.543325526932083,23.3953488372093,34.65701219512195,41.30915795943454,0.21676300578034682,1.3736263736263736,1.7647058823529411,1.9078947368421053,4.186046511627907,3.774617067833698,9.140625,8.70748299319728,7.936507936507937,10.319573901464715,19.145569620253166,55.18602029312289,148.1670403587444,207.0421052631579,266.3682432432432
72,Harpy,0.7142857142857143,0.825974025974026,0.7512987012987012,1.4337662337662338,1.975974025974026,2.0766233766233766,3.25,4.3428571428571425,3.561688311688312,6.270779220779221,10.74090909090909,11.813636363636364,28.465584415584416,45.58961038961039,0.7064935064935065,0.8311688311688312,1.338961038961039,1.3733766233766234,1.6714285714285715,2.692857142857143,2.8168831168831168,2.892857142857143,5.066233766233767,5.523376623376623,10.70064935064935,11.781818181818181,23.974025974025974,38.451298701298704,0.36103896103896105,0.37532467532467534,1.0974025974025974,1.15,2.14025974025974,2.4233766233766234,3.446103896103896,4.994155844155844,5.3090909090909095,5.317532467532468,13.417532467532467,19.132467532467533,22.935714285714287,55.853896103896105,0.35844155844155845,0.4038961038961039,0.948051948051948,1.2558441558441558,2.057792207792208,2.942857142857143,3.268181818181818,3.5766233766233766,5.7435064935064934,5.923376623376623,9.962337662337662,10.967532467532468,29.785714285714285,43.024025974025975,0.5409090909090909,0.5824675324675325,0.9941558441558441,1.225974025974026,1.4870129870129871,1.5558441558441558,3.603896103896104,7.435714285714286,4.955844155844156,6.58961038961039,14.22922077922078,16.434415584415586,18.7,24.775324675324676,0.4733766233766234,0.538961038961039,1.0,1.4547677261613692,2.066420664206642,2.6847110460863206,2.7706323687031085,3.656527249683143,6.287650602409639,6.877012234385061,8.64245810055866,9.595410628019323,24.74736842105263,38.81174899866489,0.4048582995951417,0.44545973729297544,0.9468317552804079,1.3181818181818181,1.166464155528554,1.3015184381778742,3.7443744374437444,4.624913971094288,6.113095238095238,6.38568129330254,9.134199134199134,10.948406676783005,20.72083879423329,31.533742331288344,0.6027987082884823,0.6237006237006237,0.8792742498255408,1.1659192825112108,1.56479217603912,1.7765440666204024,3.374083129584352,3.9447513812154695,6.510607168983175,7.219101123595506,7.79445727482679,8.945197407189157,24.206815511163338,35.923682616596004,0.3303303303303303,0.5307262569832403,2.1894218942189423,2.576882290562036,2.3043160204828093,2.5299600532623168,2.5669642857142856,2.7136258660508084,3.0330882352941178,3.7037037037037037,10.901371652514696,13.098958333333334,19.291472210436996,23.120055039559684,0.13100436681222707,0.4380841121495327,0.9291121816930489,1.0327635327635327,2.573879885605338,2.10880195599022,4.254545454545455,4.791764155357979,4.357298474945534,5.711127487103906,8.497191011235955,31.19821542383684,83.72822299651568,119.53205712549376,153.994140625
73,Harpy Hag,0.5042016806722689,0.576890756302521,0.4810924369747899,0.5710084033613445,1.3546218487394959,1.5058823529411764,2.2794117647058822,3.242016806722689,2.264705882352941,3.0726890756302523,7.25672268907563,8.823529411764707,22.603781512605043,35.491176470588236,0.4857142857142857,0.5508403361344538,0.9323529411764706,0.9550420168067227,0.8445378151260504,1.007983193277311,1.884873949579832,2.272689075630252,3.5428571428571427,3.858403361344538,7.113865546218487,8.742436974789916,18.99873949579832,29.85546218487395,0.25882352941176473,0.2415966386554622,0.7495798319327731,0.8445378151260504,1.4915966386554622,1.6852941176470588,2.2676470588235293,2.5357142857142856,3.5050420168067227,4.304621848739496,9.634873949579832,11.634453781512605,15.084873949579832,40.57268907563025,0.2542016806722689,0.2672268907563025,0.607563025210084,0.6235294117647059,1.372689075630252,1.8319327731092436,2.2899159663865545,2.438655462184874,3.9168067226890755,3.9130252100840335,7.016806722689076,8.880672268907563,22.772268907563024,32.5109243697479,0.38445378151260506,0.41050420168067225,0.7,0.853781512605042,1.039075630252101,1.042436974789916,2.41890756302521,4.68781512605042,2.5214285714285714,2.9676470588235295,9.316806722689076,11.50966386554622,13.879411764705882,18.86764705882353,0.3373949579831933,0.3840336134453782,0.6873949579831933,1.0,1.3714285714285714,1.4219294846958543,2.068827531012405,2.320064334539606,4.286447638603696,4.5427477669076985,5.7788569293985805,7.628420547287566,19.673640167364017,30.15560165975104,0.2859866539561487,0.29770992366412213,0.647410358565737,0.8950617283950617,0.745920745920746,0.8412197686645636,2.6379201014584654,3.23855421686747,4.109643857543017,5.024988641526579,4.824695121951219,5.07741027445461,14.464775846294602,23.04071722076952,0.42780748663101603,0.4448838358872961,0.5790441176470589,0.7518072289156627,1.1322423706324636,1.3544973544973544,2.4094281972937583,2.6751592356687897,4.552429667519181,4.970986460348162,5.244755244755245,7.133458646616542,17.524457677584007,22.908458864426418,0.21492770613520906,0.34709535988308365,1.4777916147779162,1.256788207913111,1.6046867040244523,1.3375571981696586,1.7611026033690658,1.8366549433372412,2.1262886597938144,2.53099173553719,6.759821790198461,9.393090569561158,15.284033613445379,18.14524838012959,0.09541984732824428,0.2778806965542794,0.6302521008403361,0.7090464547677262,1.6801493466085875,1.4303482587064678,2.457983193277311,3.1430325352977286,3.045685279187817,4.009311950336265,5.351614329942503,23.17434015859865,63.01072705601907,90.26617714547957,118.06678646301287
74,Beholder,0.24851190476190477,0.3014880952380952,0.4276785714285714,0.7008928571428571,1.050892857142857,1.1017857142857144,1.3244047619047619,2.083630952380952,2.0208333333333335,2.3925595238095236,5.64702380952381,6.172023809523809,14.750892857142857,25.833333333333332,0.3711309523809524,0.4226190476190476,0.4431547619047619,0.5598214285714286,0.8553571428571428,1.2095238095238094,1.4547619047619047,1.6770833333333333,1.5839285714285714,1.9863095238095239,5.50922619047619,6.192559523809524,12.446428571428571,21.948809523809523,0.11160714285714286,0.20357142857142857,0.5342261904761905,0.5982142857142857,0.7288690476190476,1.0422619047619048,1.6116071428571428,2.011309523809524,2.708630952380952,2.7071428571428573,5.4,9.455654761904762,11.644642857142857,24.51875,0.12648809523809523,0.20297619047619048,0.5446428571428571,0.6404761904761904,1.0440476190476191,1.4800595238095238,1.3244047619047619,1.7541666666666667,2.6979166666666665,3.0276785714285714,5.195238095238095,6.402083333333334,14.991964285714285,24.48392857142857,0.16904761904761906,0.2148809523809524,0.31845238095238093,0.4488095238095238,0.5625,0.7967261904761904,1.749404761904762,3.9648809523809523,2.4922619047619046,3.0467261904761904,7.035714285714286,7.886607142857143,9.712797619047619,14.32529761904762,0.1425595238095238,0.19375,0.48392857142857143,0.7291666666666666,1.0,1.1404599129894344,1.2533333333333334,1.7363827866385797,2.9463655610444603,3.5212660731948566,4.507575757575758,4.978070175438597,12.83296943231441,22.390243902439025,0.1488095238095238,0.22654661632297415,0.48598130841121495,0.6318082788671024,0.6555138272447935,0.8281573498964804,1.2103578702356705,1.8181818181818181,3.20737039350406,3.3333333333333335,5.029797377830751,5.27798098024872,11.200850159404888,17.277310924369747,0.1821138211382114,0.22321428571428573,0.5300799326882625,0.7583859990277103,0.8317089018843404,1.0203268234356317,1.3414337788578372,2.073772872494917,2.6488095238095237,3.9477726574500767,4.076086956521739,4.633699633699634,9.169819719563765,18.534375,0.1636904761904762,0.24062816616008106,1.1535968891769282,1.3377374071015689,0.9493670886075949,1.4421252371916509,1.2693156732891833,1.4303104077906268,1.1224489795918366,1.810790835181079,5.537491705374917,6.519766688269605,11.19399310684392,13.47704030479246,0.02769060365515968,0.25510204081632654,0.42293233082706766,0.5031228313671062,0.8458646616541353,1.117952041477641,2.2560740455071344,2.3891740550629956,1.7857142857142858,2.306547619047619,3.057099545224861,18.10615868318846,47.86852589641434,74.02709823108769,95.41933922304248
75,Evil Eye,0.23978201634877383,0.2782016348773842,0.40463215258855584,0.5719346049046321,0.791008174386921,1.0490463215258856,1.1708446866485014,1.5168937329700272,1.7994550408719345,2.043596730245232,4.639782016348774,5.972207084468665,14.273841961852861,24.958855585831063,0.26294277929155313,0.4084468664850136,0.426158038147139,0.5035422343324251,0.7100817438692099,1.037057220708447,1.3893732970027248,1.618801089918256,1.5365122615803815,1.928065395095368,4.628610354223433,5.946321525885558,12.050953678474114,21.19482288828338,0.10735694822888284,0.1880108991825613,0.41825613079019075,0.5782016348773842,0.7108991825613079,0.9400544959128065,1.4411444141689373,1.7602179836512262,2.0474114441416895,2.622615803814714,4.651771117166213,6.577656675749319,9.117711171662126,22.766485013623978,0.11471389645776567,0.16348773841961853,0.514441416893733,0.544141689373297,0.8267029972752044,1.4130790190735696,1.1555858310626703,1.350408719346049,1.9801089918256132,2.32425068119891,5.033514986376022,6.207356948228883,14.463487738419618,23.627520435967302,0.16348773841961853,0.18692098092643053,0.3070844686648501,0.4335149863760218,0.5149863760217984,0.6651226158038147,1.237874659400545,3.773569482288828,2.061307901907357,2.646049046321526,5.970844686648501,7.667029972752044,9.43324250681199,13.875204359673024,0.13760217983651227,0.17574931880108993,0.37247956403269755,0.7032697547683924,0.8768392370572207,1.0,1.1188054533650724,1.4626108998732572,2.157622739018088,3.412140575079872,3.47718588446842,4.82685297691373,12.445738485971413,21.645569620253166,0.13348164627363737,0.1771117166212534,0.3477795612627073,0.605427974947808,0.6134185303514377,0.7421150278293135,1.1590972415714684,1.6370280146163216,2.543968293287094,3.2151162790697674,4.19344153693276,5.0436910171268785,8.206592265766934,16.98237885462555,0.17538365173817727,0.19646365422396855,0.493730407523511,0.680331443523768,0.8002500781494217,0.980467253925699,1.2005219660722053,1.7296511627906976,2.380952380952381,2.988372093023256,3.3440673767649245,4.472598703594579,8.459958932238193,14.367732558139535,0.11990407673860912,0.23272905438510533,0.9239553594601609,1.2464734547319825,0.8665749656121046,1.2438625204582652,0.986559908492994,1.3686662783925452,1.0862409479921,1.3944223107569722,4.547683923705722,6.311166875784191,10.83392899690255,13.080965356169715,0.02675227394328518,0.22248590922574904,0.3050158156348848,0.390625,0.7772020725388601,0.8954061770049312,2.1828358208955225,1.924450291298628,1.6051364365971108,2.0480972515856237,2.9397473275024297,17.529095792300804,46.471518987341774,73.29606856716974,94.69733365361517
76,Medusa,0.1702127659574468,0.20560928433268857,0.313926499032882,0.5413926499032882,0.7106382978723405,0.7365570599613153,0.8392649903288201,1.5423597678916827,1.5947775628626693,1.872340425531915,3.810831721470019,4.18220502901354,11.497872340425532,18.090328820116053,0.25261121856866536,0.28858800773694393,0.2967117988394584,0.3537717601547389,0.6441005802707931,0.9121856866537718,0.9736943907156673,1.144487427466151,1.046615087040619,1.3442940038684719,3.7334622823984525,4.171953578336557,8.440812379110252,15.279497098646035,0.07582205029013539,0.1690522243713733,0.39477756286266924,0.409284332688588,0.48936170212765956,0.6597678916827853,1.2539651837524177,1.5822050290135397,1.8218568665377175,1.8220502901353965,3.216827852998066,6.235396518375242,7.91605415860735,19.499032882011605,0.08085106382978724,0.1379110251450677,0.3998065764023211,0.4932301740812379,0.7030947775628626,0.9667311411992263,0.8176015473887814,1.2852998065764023,2.034622823984526,2.041972920696325,3.5205029013539653,4.5181818181818185,9.927852998065765,16.729206963249517,0.11547388781431335,0.13152804642166344,0.21431334622823983,0.306963249516441,0.3655705996131528,0.5446808510638298,1.297872340425532,2.3094777562862667,1.9375241779497099,2.318375241779497,4.686266924564797,5.2696324951644105,6.593810444874275,9.76441005802708,0.09748549323017408,0.12998065764023212,0.3609284332688588,0.48336557059961316,0.7978723404255319,0.8938104448742746,1.0,1.4321171506577315,2.2386058981233243,2.3780895123580494,3.049477626650897,3.8465262648269185,10.004255319148935,15.562098501070663,0.09671179883945841,0.1552547770700637,0.33121019108280253,0.4175236528177705,0.47630860828578514,0.6139677666922486,0.8213228035538006,1.1816423421839282,2.1630160067396798,2.5938086303939962,3.8328792007266124,4.040884906188743,7.734833659491194,12.079905992949472,0.12425116485467051,0.1392757660167131,0.38626609442060084,0.5650126765664615,0.5658709106984969,0.7013698630136986,0.8542246982358404,1.398354876615746,1.6595189259742682,2.6910994764397906,2.748930971288943,3.615146463443677,5.692180160265266,12.282045972250984,0.11053054662379422,0.1589426133511795,0.7757681412072347,0.996309963099631,0.6092843326885881,1.0740531373657434,0.9229534510433387,0.963509635096351,0.7567071772529237,1.3307984790874525,3.6441048034934496,4.354035922960398,7.776637591927484,9.36855310844717,0.018357606168155672,0.19344854268764508,0.32135205903356345,0.3740005158627805,0.5356080142828804,0.749185667752443,1.5957446808510638,1.6131064902331442,1.1605415860735009,1.4194139194139195,2.377677343289448,12.417554540842213,33.55293221629855,51.58405455022292,66.85178904527726
