,Nazwa,Pikinier,Halabardnik,Łucznik,Kusznik,Gryf,Gryf królewski,Zbrojny,Krzyżowiec,Mnich,Kapłan,Kawalerzysta,Czempion,Anioł,Archanioł
129,Kryształowy smok,0.00631450505872,0.00704916365855,0.0049163658549,0.0049163658549,0.0154024098836,0.015570186588,0.0244801464233,0.0304997712136,0.0184808582033,0.0267781788601,0.0780670089989,0.0863465351568,0.212908637958,0.343349941532
130,Czarodziejski smok,0.0232890704801,0.0270480081716,0.0186721144025,0.0186772216547,0.062517875383,0.0646322778345,0.105536261491,0.135883554648,0.0795658835546,0.117308478039,0.332946884576,0.365321756895,0.889152196118,1.4216700715
131,Rdzawy smok,0.0090530775924,0.0107933265237,0.00749441985397,0.00750198615367,0.0252109106042,0.0261983127152,0.0426209662165,0.0554761094087,0.0333068512844,0.0485302462831,0.136999205539,0.150202398517,0.36176748761,0.581186395793
132,Czarodziej,0.0715702479339,0.0837887067395,0.154958677686,0.210991735537,0.253027681661,0.308539944904,0.348200312989,0.439264903631,0.636611570248,0.67652892562,1.36513504034,1.73553719008,5.32933884298,9.68520661157
133,Strzelec,0.140854700855,0.179715580559,0.20514490394,0.272269902338,0.585487906589,0.696192696193,0.791452991453,0.883811814219,0.854700854701,0.921942224954,3.13113435237,3.58974358974,10.6974358974,26.791965812
134,Niziołek,0.913242009132,1.17948717949,1.70133333333,3.07333333333,5.308,5.45676004872,4.94444444444,8.84266666667,7.76,9.67741935484,27.7306666667,30.1,72.3573333333,149.192
135,Chłop,5.52666666667,6.68604651163,17.8466666667,31.8933333333,14.8728813559,15.3951890034,25.4285714286,34.1860465116,92.2466666667,98.28,80.0823045267,88.6075949367,215.407725322,341.478599222
136,Knurzy jeździec,0.689655172414,0.799310344828,0.719178082192,1.10377924415,1.90657251494,2.00716845878,3.14965517241,4.15586206897,3.41103448276,5.98275862069,10.3455608719,11.3882863341,27.4262295082,44.0120361083
137,Mumia,0.37037037037,0.429259259259,0.41028980788,0.774814814815,1.01709649377,1.05560791706,1.69407407407,2.34111111111,2.33518518519,3.25074074074,5.47398030942,6.01891659501,14.5267727931,23.2169312169
138,Nomad,0.348985507246,0.397971014493,0.3125,0.352693118651,0.932766409779,1.00358422939,1.58782608696,2.02405797101,1.42289855072,2.39130434783,5.15633280339,5.73927302542,13.8188325991,21.7335314512
139,Rozbójnik,0.751851851852,0.872592592593,0.889202540579,1.9762962963,2.15734480639,2.30927835052,3.50222222222,4.4637037037,4.2437037037,7.81185185185,11.822600243,12.962962963,31.0581683168,48.0876712329
140,Troll,0.1533203125,0.1740234375,0.15224609375,0.18291015625,0.41142578125,0.462109375,0.71015625,0.868359375,0.70009765625,1.15361328125,2.37548828125,2.74443359375,6.5630859375,9.8423828125
