,Nazwa,Pikinier,Halabardnik,Łucznik,Kusznik,Gryf,Gryf królewski,Zbrojny,Krzyżowiec,Mnich,Kapłan,Kawalerzysta,Czempion,Anioł,Archanioł
129,Kryształowy smok,0.00630687884488,0.00703899537343,0.00491382378362,0.00491382378362,0.0153896995272,0.0155523920891,0.0244979409223,0.0304997712136,0.0184859423458,0.0267730947176,0.0780670089989,0.0863033199451,0.212908637958,0.343436371956
130,Czarodziejski smok,0.0232890704801,0.0270735444331,0.0186772216547,0.0186772216547,0.0624616956078,0.0645607763023,0.105536261491,0.135837589377,0.0794892747702,0.1173340143,0.332946884576,0.365321756895,0.889152196118,1.42307456588
131,Rdzawy smok,0.0090606438921,0.0108122422729,0.00750576930352,0.00750198615367,0.0251882117051,0.0262134453146,0.0426096167669,0.0554761094087,0.0333068512844,0.0485453788825,0.136885711043,0.150202398517,0.36176748761,0.581186395793
132,Czarodziej,0.0714876033058,0.0837216074549,0.15479338843,0.210826446281,0.252936513656,0.274257728803,0.348091364205,0.439330543933,0.636776859504,0.67652892562,1.36513504034,1.65289256198,5.32933884298,9.68520661157
133,Strzelec,0.141025641026,0.179407176287,0.20514490394,0.272068608606,0.58568329718,0.775213675214,0.791965811966,0.885142255005,0.854700854701,0.921942224954,3.13113435237,4.30769230769,10.6974358974,26.8155555556
134,Niziołek,0.918484500574,1.17948717949,1.70533333333,3.06666666667,5.308,5.45676004872,4.84749455338,8.868,7.76,9.62772785623,27.7306666667,30.1426666667,72.3573333333,149.922666667
135,Chłop,5.56,6.64739884393,17.8466666667,31.8933333333,14.8728813559,15.3424657534,25.4285714286,34.1860465116,92.3133333333,98.1266666667,80.0823045267,88.6075949367,215.407725322,341.478599222
136,Knurzy jeździec,0.689655172414,0.79724137931,0.719178082192,1.26896551724,1.90347071584,2.00268216361,3.14965517241,4.15586206897,3.40620689655,5.98068965517,10.356572645,11.3882863341,27.4562363239,44.0120361083
137,Mumia,0.369259259259,0.42962962963,0.409223773953,0.775925925926,1.01709649377,1.05560791706,1.69407407407,2.33740740741,2.60444444444,3.25074074074,5.49252046288,6.02236879839,14.5267727931,23.2169312169
138,Nomad,0.347826086957,0.397971014493,0.312965722802,0.352693118651,0.932766409779,1.00855470509,1.59188405797,2.01971014493,1.42724637681,2.39130434783,5.15633280339,5.73927302542,13.826446281,21.7658730159
139,Rozbójnik,0.751851851852,0.872592592593,0.889202540579,1.77185185185,2.15205395463,2.30927835052,3.49259259259,4.8037037037,4.2437037037,7.81185185185,11.8369829684,12.962962963,31.135235732,48.0876712329
140,Troll,0.1533203125,0.1740234375,0.15224609375,0.18291015625,0.411328125,0.46142578125,0.7115234375,0.86650390625,0.70009765625,1.171875,2.37548828125,2.74287109375,6.56494140625,9.8423828125
